	Desc	Paliwo	Stan	Rok	Przebieg	Cena
4969	Fiat Ducato L2H2/3,10m KLIMA PARKTRONIC EURO 5 *Gwarancja	diesel	bezwypadkowy	2014.0	158600.0	32900.0
4972	Fiat Ducato L3H2 KLIMA 2.3 MJT 130KM *HAK: 2,5t Gwarancja	diesel	bezwypadkowy	2013.0	132900.0	38900.0
4975	Fiat Ducato 7-OSÓB BRYGADOWY L2H2 130KM *NOWY MODEL	diesel	bezwypadkowy	2015.0	82000.0	73677.0
4978	Fiat Ducato L2H2 KLIMA TEMPOMAT *127.400km* EURO 5 Gwarancja	diesel	bezwypadkowy	2014.0	127400.0	34900.0
4979	Fiat Ducato 2.3 MJet-130! L1H1 Klima! Cena Brutto! 2014!	diesel	bezwypadkowy	2014.0	148000.0	39900.0
4980	Fiat Doblo maxi, l2h1, cargo, 2,0 cdti, klimatronik, navi, 135PS	diesel	bezwypadkowy	2010.0	195000.0	19900.0
4983	Fiat Ducato SALON PL/ Supermaxi L4H2 / Klimatyzacja / Kamera / Tempomat /GWARANC	diesel	bezwypadkowy	2015.0	229000.0	59778.0
4984	Fiat Ducato 2,3 Jtd 130 KM Maxi 6PK	diesel	uszkodzony	2013.0	163000.0	19999.0
4985	Fiat Ducato L2H2 2.3 MultiJet Klima GWARANCJA Salon Polska	diesel	sprawny	2013.0	150000.0	40565.0
4987	Fiat Doblo 1.6 MultiJet 105KM 2012r. Klimatyzacja GWARANCJA	diesel	sprawny	2012.0	150000.0	24575.0
4989	Fiat Ducato L3H2 CHŁODNIA IZOTERMA AGREGAT CARRIER KLIMA NAVI	diesel	bezwypadkowy	2015.0	187185.0	65900.0
4990	Fiat Ducato L3H2 *NOWY MODEL* kubatura 15m3 PROFESSIONAL Kamera GPS	diesel	bezwypadkowy	2016.0	120000.0	72447.0
4992	Fiat Ducato / SALON PL / Maxi - L3H2 / Klimatyzacja / GWARANCJA	diesel	bezwypadkowy	2013.0	264000.0	36888.0
4993	Fiat Doblo Doblo|1,6 105 KM |MAXI | S |Wyprzedaż	diesel	bezwypadkowy	2018.0	5.0	62523.0
4995	Fiat Doblo Maxi 1.6 JTD 105KM / Salon PL I-właściciel	diesel	bezwypadkowy	2011.0	133000.0	24477.0
4996	Fiat Doblo 2.0 JTD 135 kM,klimatyzacja,tempomat czujniki parkowania	diesel	bezwypadkowy	2015.0	155900.0	30504.0
4997	Fiat Ducato L2H2 CHŁODNIA 0*C Nowy Model PROFESSIONAL __Gwarancja__	diesel	bezwypadkowy	2014.0	81000.0	85977.0
4998	Fiat Ducato Autosklep Gastronomiczny Foodtruck Sklep imbis Food truck 2011	diesel	bezwypadkowy	2011.0	122946.0	60270.0
5001	Fiat Ducato MAXI 2.3MultiJet 130KM L4H2 JAK NOWY!!!	diesel	bezwypadkowy	2016.0	328000.0	66419.0
5002	Fiat Fiorino 1,3MJ-FL-diesel 80KM-boczne drzwi-odDealera	diesel	bezwypadkowy	2016.0	30100.0	36900.0
5003	Fiat Ducato Ducato Maxi Laweta DigiCross 2.3MJ II 180KM	diesel	bezwypadkowy	2018.0	6.0	147447.0
5004	Fiat Ducato Autosklep wędlin ryb Gastronomiczny Food Truck Foodtruck	diesel	bezwypadkowy	2001.0	310000.0	31500.0
5005	Fiat Ducato Autogril Autosklep Gastronomiczny Food Truck Foodtruck 2003	diesel	bezwypadkowy	2003.0	116000.0	22500.0
5006	Fiat Scudo 2.0 120KM 6-osobowy LONG L2H1	diesel	bezwypadkowy	2008.0	245000.0	24800.0
5007	Fiat Doblo Doblo|1,4 95 KM |furgon | S |Wyprzedaż	benzyna	bezwypadkowy	2018.0	6.0	49186.0
5008	Fiat Doblo SALON PL / Chłodnia / Klimatyzacja / Długi - L2 / GWARANCJA	diesel	bezwypadkowy	2013.0	212000.0	36888.0
5009	Fiat Ducato ducato 3.0 180 km plandeka 8.9 ep SPOJKAR	diesel	bezwypadkowy	2015.0	260000.0	70110.0
5010	Fiat Ducato Autogril Autosklep Gastronomiczny Food Truck Foodtruck 2003	diesel	bezwypadkowy	2003.0	116000.0	22500.0
5011	Fiat Scudo 2.0 120KM 6-osobowy LONG L2H1	diesel	bezwypadkowy	2008.0	245000.0	24800.0
5012	Fiat Doblo Doblo|1,4 95 KM |furgon | S |Wyprzedaż	benzyna	bezwypadkowy	2018.0	6.0	49186.0
5013	Fiat Doblo SALON PL / Chłodnia / Klimatyzacja / Długi - L2 / GWARANCJA	diesel	bezwypadkowy	2013.0	212000.0	36888.0
5014	Fiat Ducato ducato 3.0 180 km plandeka 8.9 ep SPOJKAR	diesel	bezwypadkowy	2015.0	260000.0	70110.0
5015	Fiat Ducato Międzynarodówka 10 Europalet Carpol Wyprzedaż 2018	diesel	bezwypadkowy	2018.0	5.0	134070.0
5026	Fiat Ducato ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2011.0	49850.0	99000.0
5071	Fiat Doblo MAXI CHŁODNIA MROŹNIA + GRZANIE IZOTERMA DŁUGI AC	diesel	bezwypadkowy	2014.0	97000.0	46900.0
5076	Fiat Doblo MAXI CHŁODNIA MROŹNIA + GRZANIE IZOTERMA DŁUGI AC	diesel	bezwypadkowy	2014.0	97000.0	46900.0
5103	Fiat Doblo MAXI Blaszak/Furgon, Salon Polska, JEDEN właścicie	diesel	sprawny	2008.0	297208.0	15867.0
5127	Fiat Fiorino STAN BARDZO DOBRY ,FAKTURA VAT 23%	diesel	sprawny	2008.0	324730.0	9000.0
5130	Fiat Scudo II / SALON PL / 9-OSÓB / DŁUGI L2 / 2,0 - 130KM / GWARANCJA	diesel	bezwypadkowy	2015.0	139000.0	55338.0
5131	Fiat Croma II CROMA 2.4JTD automat 2006r kredyt bez bik i krd	diesel	bezwypadkowy	2006.0	205000.0	11500.0
5132	Fiat Ducato III TRANSPORT POJAZDÓW AUTOLAWETĄ - z NIEMIEC, SZYBKO I SOLIDNIE	diesel	bezwypadkowy	2013.0	173113.0	1500.0
5133	Fiat Grande Punto 1,4 16V 95 KM Bezwypadkowy b. bogate wyposażenie Gwarancja	benzyna	bezwypadkowy	2006.0	170000.0	14000.0
5134	Fiat Bravo II 1.4 16 V 6 biegów, ks. serw ASO, stan idealny!Gwar	benzyna	bezwypadkowy	2008.0	154000.0	20500.0
5135	Fiat Punto Evo 1,4b DUDKI 11 2 kpl.kół,klimatr,temp,elektr,radio,GWARANCJA	benzyna	sprawny	2011.0	180000.0	14900.0
5136	Fiat Bravo II 1,4b DUDKI 11 2 kluczyki,klima,temp,elektr,radio,kredyt,GWARANCJA	benzyna	sprawny	2007.0	213000.0	12900.0
5137	Fiat Bravo II Serwis - 6 Bieg - Pewne Auto - Auto z GWARANCJA	benzyna	bezwypadkowy	2007.0	183000.0	14900.0
5138	Fiat 500L JAK NOWY-TYLKO 24 TYS.KM. NA GWARANCJI F-VAT23%!!!	benzyna	bezwypadkowy	2017.0	24000.0	49999.0
5139	Fiat Freemont 2.0D Multijet Navi Skóra Automat Kamera 4x4 7 osób śliczny 2lata gwa	diesel	bezwypadkowy	2012.0	199000.0	49999.0
5140	Fiat Croma II 1.9 JTD, full, skóra, GPS, panorama, ASO, ideał!	diesel	bezwypadkowy	2008.0	142000.0	22900.0
5141	Fiat 500 1 REJ.2008 2-gi komplet nowych opon w podanej cenie	benzyna	bezwypadkowy	2007.0	100000.0	21900.0
5142	Fiat Croma II Gwarancja Techniczna, Serwisowany, Klimatronik, 1,9 Multijet - 120 K	diesel	bezwypadkowy	2006.0	186000.0	12900.0
5143	Fiat 500X I rej. kwiecień 2008, 1,4 benzyna, 100KM, skórzana tapicerka	benzyna	bezwypadkowy	2007.0	101000.0	18900.0
5144	Fiat Bravo II 6biegów*Klimatyzacja*Asr*Abs*Serwis*1wł*Gwarancja VGS !!!	benzyna	sprawny	2009.0	167000.0	18990.0
5145	Fiat Stilo 1,6b DUDKI 11 klima,radio CD,relingi,opłacony,kredyt,GWARANCJA	benzyna	sprawny	2003.0	167000.0	5900.0
5146	Fiat Bravo II 150 KM,Gwarancja,Rata już od 351 zł !!!	diesel	sprawny	2007.0	179000.0	18900.0
5147	Fiat Doblo II Multijet 16V 135KM EASY salon IT. FV 23%	diesel	bezwypadkowy	2015.0	189123.0	39900.0
5148	Fiat Stilo 1.9 JTD 115KM Klima Komputer Alu El.Szyby Stan Tech.Bdb	diesel	sprawny	2002.0	215000.0	4900.0
5149	Fiat Punto III Likwidacja komisu wyprzedaz 108845 km model multijet,orginalny laki	diesel	bezwypadkowy	2007.0	108000.0	13500.0
5150	Fiat Croma II 1.9 JTD Multijet 120 KM 2006r. Automat Org.Przebieg Rejestracja 256z	diesel	bezwypadkowy	2006.0	282574.0	10800.0
5151	Fiat Panda II 1.2 BENZYNA+GAZ,60 KM,WERSJA VAN,FAKTURA VAT	benzyna	sprawny	2007.0	234000.0	7300.0
5152	Fiat Brava Brava 00r 1,2 benz. 80KM bez rdzy sprawna klima el	benzyna	bezwypadkowy	2001.0	259000.0	2600.0
5153	Fiat Ducato III Transport samochodów osobowych z BERLINA/ESSEN, BOCHUM/CHEMNITZ/WIED	diesel	bezwypadkowy	2013.0	171556.0	1000.0
5154	Fiat Doblo II 1.6 Multijet2 120KM MAXI JAK NOWY 15 TYS.KM. F-VAT	diesel	bezwypadkowy	2017.0	15000.0	67999.0
5155	Fiat Bravo II 120km bixenon navi dvd alu komputer grzane siedzenia klimatronik pdc	diesel	bezwypadkowy	2015.0	117436.0	34000.0
5156	Fiat Punto III 1.3 Multijet 69 KM VAN Zarejestr. w PL OPŁATY ! !	diesel	sprawny	2004.0	313417.0	3900.0
5157	Fiat Doblo II MAXI-XL-2,0 MJ-135KM-krajowy-serwisowany-odDealera	diesel	bezwypadkowy	2015.0	136000.0	52900.0
5158	Fiat Tipo 1.4 95 KM, Zarejestrowany, Serwis full, Mały przebieg, Długie Opłaty	benzyna	bezwypadkowy	2016.0	23000.0	39700.0
5159	Fiat Bravo II Blue & Me 1.6 MTJ 120 KM,Zarejestrowany, Serwisowany, Stan Jak Nowy	diesel	sprawny	2014.0	45000.0	32900.0
5214	Fiat Fiorino 1.3 MJET-75 Klima! Salon Polska! Full Serwis! 2014!	diesel	bezwypadkowy	2014.0	111000.0	23358.0
5222	Fiat Ducato SALON POLSKA/ I WŁAŚCICIEL/ KSIĄŻKA SERWISOWA/ F-RA VAT 23%	diesel	sprawny	2012.0	80000.0	45977.0
5226	Fiat Ducato / SALON PL / 9 OSÓB / Klimatronic / 2,0 163KM / Tempomat / GWARANCJA	diesel	bezwypadkowy	2017.0	119000.0	89667.0
5227	Fiat Scudo 1.6HDI 90KM Ks. Serwis Bezwyp. Mały Oryg. Przebieg Klimatyzacja	diesel	bezwypadkowy	2015.0	108000.0	29900.0
5231	Fiat Ducato 9-OSÓB L2H2 KLIMA WEBASTO DŁUGI WYSOKI 6-BIEGÓW	diesel	bezwypadkowy	2016.0	236000.0	60900.0
5232	Fiat Ducato Autosklep do pieczywa Gastronomiczny Food Truck Foodtruck sklep imbi	diesel	bezwypadkowy	2004.0	199520.0	36285.0
5234	Fiat Ducato L1H1 2.3M-JET 130KM JAK NOWY TYLKO 137TYS.KM.F-VAT	diesel	bezwypadkowy	2016.0	137000.0	62729.0
5235	Fiat Ducato / SALON PL / 7 - OSÓB - GRUAU / Maxi - L4H2 / Klimatronic / GWARANCJ	diesel	bezwypadkowy	2017.0	139000.0	88314.0
5236	Fiat kamper Orange Camp Ducato 2.3JTD 2013' Garaż, TV, Łóżko centralne	diesel	sprawny	2013.0	55000.0	139500.0
5237	Fiat Ducato L2H2 130KM CHŁODNIA 0*C Salon Polska DEALER ANGELS	diesel	bezwypadkowy	2013.0	128000.0	72447.0
5238	Fiat Ducato L2H2 130KM CHŁODNIA 0*C Salon Polska DEALER ANGELS	diesel	bezwypadkowy	2013.0	121000.0	71955.0
5239	Fiat Ducato 3.0M-JET 180KM 8EP SYPIALNIA GRUAU F-VAT 23%!!!	diesel	bezwypadkowy	2014.0	430000.0	61499.0
5240	Fiat Panda Van 1.2 benzyna 70KM 2 osobowy klimatyzacja 23%VAT SalonPL	benzyna	bezwypadkowy	2013.0	162446.0	16500.0
5241	Fiat Ducato Autosklep Sklep FoodTruck Gastronomiczny do wędlin Sera Ryb Food Tru	diesel	bezwypadkowy	1996.0	344350.0	27500.0
5242	Fiat Fiorino 1.4 8V GAZ JAK NOWY TYLKO 111TYS.KM. F-VAT23%!!!	benzyna	bezwypadkowy	2015.0	111000.0	27059.0
5243	Fiat Ducato Autosklep Sklep FoodTruck Gastronomiczny do wędlin Food Truck 2003	diesel	bezwypadkowy	2003.0	290000.0	37500.0
5244	Fiat Ducato Autosklep Gastronomiczny Foodtruck Sklep wędlin imbis Food truck 201	diesel	bezwypadkowy	2011.0	172300.0	86500.0
5245	Fiat Ducato Ducato Autosklep Wędlin Ryb Gastronomiczny Food Truck Foodtruck 2004	diesel	bezwypadkowy	2004.0	171200.0	49077.0
5246	Fiat Doblo Skrzynia Work Up Maxi L2 1.6 MJ 105KM, Ład.1000 kg + 3 miejsca - 201	diesel	bezwypadkowy	2018.0	5.0	73677.0
5248	Fiat Doblo Cargo Maxi SX L2H1 1.6 MJ 105KM 3 miejsca Wyprzedaż 2018	diesel	bezwypadkowy	2018.0	5.0	66297.0
5251	Fiat Grande Punto VAN*1.3 MULTIJET*KLIMA*Telefon*Tempomat*Odpis VAT*2	diesel	sprawny	2015.0	72783.0	25707.0
5257	Fiat Ducato Podwójna Kabina 7 miejsc + skrzynia 2.4x2.0m 2.3 150 KM Okazja 2018	diesel	bezwypadkowy	2018.0	5.0	101967.0
5258	Fiat Fiorino GWARANCJA I-wł Kraj Bezwypadkowy FV vat 23% KLIMA Multijet	diesel	bezwypadkowy	2015.0	159000.0	28289.0
5259	Fiat Ducato L2H2 KLIMA DŁUGI WYSOKI 6-BIEGÓW 2,3 MULTIJET 130	diesel	bezwypadkowy	2014.0	206569.0	37300.0
5267	Citroen Jumper I Fiat Palio 1.2 benzyna 5drzwi TECHNICZNIE BDB aktualne opłat	benzyna	bezwypadkowy	1999.0	151000.0	1090.0
5275	Fiat Ducato L2H2 130KM parktronic bluetooth klima Salon Polska DEALER ANGELS	diesel	bezwypadkowy	2013.0	148000.0	50307.0
5276	Fiat Ducato 3.0 moc 180KM Sypialka/Salon Polska/bezwypadkowy/serwisowany/F.VAT	diesel	bezwypadkowy	2013.0	178478.0	58999.0
5278	Fiat Doblo Maxi SX L2H1 1.6 Multijet 105 KM / Salon Polska Bezwypadkowy !!!	diesel	bezwypadkowy	2015.0	83000.0	36777.0
5279	Fiat Ducato MAXI L4H2 NOWY MODEL 2.3 euro5 PROFESSIONAL Niski Przebieg	diesel	bezwypadkowy	2015.0	93000.0	82287.0
5283	Fiat Scudo krajowy*fv 23% * jeden właściciel * klima * wersja długa *bezwypadko	diesel	bezwypadkowy	2013.0	122000.0	33087.0
5287	Fiat Ducato 2.3 Mjet L2h2 klimatyzacja salon PL F-ra Vat23%	diesel	bezwypadkowy	2013.0	187545.0	35547.0
5289	Fiat Ducato 8-palet PLANDEKA *Salon Polska* SKRZYNIA 130 KM NISKI PRZEBIEG	diesel	bezwypadkowy	2015.0	77000.0	84255.0
5293	Fiat Ducato 2,3 M-JET 130KM MAXI L4H2 A/C MOD 16r SALON NR 48	diesel	sprawny	2015.0	99000.0	67896.0
5294	Fiat Scudo VAN 2,0HDI 128KM A/C NAVIGACJA DŁUGI L2H1 NR 1	diesel	sprawny	2014.0	144000.0	41697.0
5295	Fiat Ducato L3H2 BRYGADOWY 7-OSÓB Professional Nowy Model EURO 5	diesel	bezwypadkowy	2016.0	52000.0	105657.0
5296	Fiat Doblo 1,6 105km multijet Maxi L2H1 Salon PL F-Vat 23%	diesel	bezwypadkowy	2014.0	225042.0	26937.0
5297	Fiat Scudo 2.0 JTDM L1H1 120 Multijet*Możliwa zamiana*Opłacony i zarejstrowany	diesel	sprawny	2010.0	269736.0	19900.0
5298	Fiat Doblo Opel Combo 1,3 JTD chłodnia do przewozów leków model 2014	diesel	bezwypadkowy	2013.0	245000.0	24477.0
5300	Fiat Fiorino Nowe Fiorino Cargo | BASE | 1.4be 75KM | Euro 6 Business PRO	benzyna	bezwypadkowy	2018.0	8.0	38009.0
5301	Fiat Ducato L2H2 CHŁODNIA 0*C NOWA IZOTERMA 130KM Salon Polska klima bluetooth	diesel	bezwypadkowy	2013.0	143000.0	70356.0
5302	Fiat Panda SalonPL 23% VAT VAN 1.2 benzyna 70KM 2011r Klimatyzacja Wspomaganie	benzyna	bezwypadkowy	2011.0	148711.0	11900.0
5304	Fiat Ducato / SALON PL / 3.0 180 KM / 10 EP / Klimatyzacja / Gwarancja	diesel	bezwypadkowy	2016.0	228000.0	79938.0
5305	Fiat Ducato Autosklep do Wędlin Gastronomiczny Foodtruck imbis Food truck 2004	diesel	bezwypadkowy	2004.0	220000.0	32500.0
5306	Fiat Ducato / SALON PL / 3.0 180 KM / FIRANKA 10 EP / Klimatronic / Gwarancja	diesel	bezwypadkowy	2016.0	269000.0	73788.0
5308	Fiat Ducato Autosklep wędlin Ryb Gastronomiczny Food Truck Foodtruck sklep 2010	diesel	bezwypadkowy	2009.0	205101.0	132840.0
5309	Fiat Ducato Autosklep wędlin Smażalnia do Ryb Gastronomiczny Food Truck Foodtruc	diesel	bezwypadkowy	2005.0	105000.0	49900.0
5310	Fiat Ducato Laweta / Pomoc Drogowa dł. 5,0 m 2.3 180KM DMC 3.5t Wyprzedaż 2018	diesel	bezwypadkowy	2018.0	5.0	126567.0
5311	Fiat Ducato Autosklep do pieczywa Gastronomiczny Food Truck Foodtruck sklep 2008	diesel	bezwypadkowy	2007.0	297000.0	55965.0
5312	Fiat Ducato Autosklep do pieczywa Gastronomiczny Food Truck Foodtruck Borco 2004	diesel	bezwypadkowy	2004.0	351000.0	35055.0
5313	Fiat Scudo 1.6 JTD I Właściciel w kraju 90ps Przebieg 208.000	diesel	bezwypadkowy	2007.0	208.0	12900.0
5316	Fiat Ducato L2H2 KLIMA DŁUGI WYSOKI 6-BIEGÓW 2,3 MULTIJET 130	diesel	bezwypadkowy	2013.0	186183.0	36400.0
5321	Fiat Ducato L2H2 KLIMA DŁUGI WYSOKI 6-BIEGÓW 2,3 MULTIJET 130	diesel	bezwypadkowy	2013.0	187145.0	36400.0
5322	Fiat Doblo 1,4i 120KM Turbo Benz - GAZ MAXI Natu Kredyt z BIK	benzyna	sprawny	2013.0	68110.0	31000.0
5331	Fiat Ducato L2H2 KLIMA DŁUGI WYSOKI 6-BIEGÓW 2,3 MULTIJET 130	diesel	bezwypadkowy	2013.0	184062.0	36400.0
5337	Fiat Ducato Kabina L2 2.3 MJ 130KM DMC 3.3 zabudowa max dł. 3,6 m Wyprzedaż 2018	diesel	bezwypadkowy	2018.0	5.0	76752.0
5338	Fiat Ducato KONTENER 8-palet WINDA pakiet BlueMe klima bluetooth __Gwarancja KM_	diesel	bezwypadkowy	2014.0	161000.0	69495.0
5339	Fiat Ducato 2.3 MultiJet. L3H2. Klima. Bezwypadkowy. Serwis. Gwarancja. 150 kM	diesel	bezwypadkowy	2014.0	289000.0	35500.0
5340	Fiat Doblo Cargo 1.3 MJ Euro 5 1248ccm - 90KM 2.0t 11-15	diesel	sprawny	2012.0	303583.0	11926.0
5341	Fiat Fiorino .4 Euro 6 1368ccm - 77KM 1,7t 16-, Fiorino 1.4 8V SX	benzyna	sprawny	2017.0	43041.0	30583.0
5342	Fiat Ducato Ducato 2.3 Jtd 130KM Skrzynia Dokka doka 7-osob 2014	diesel	sprawny	2014.0	139729.0	47847.0
5344	Fiat Doblo Cargo 1.3 MJ Euro 5 1248ccm - 90KM 2.0t 11-15	diesel	sprawny	2012.0	273476.0	11926.0
5345	Fiat Ducato L3H2 Zawieszenie Maxi 22.000km Nowy Model Professional kamera cofani	diesel	bezwypadkowy	2014.0	22000.0	78105.0
5346	Fiat Ducato L3H2 7-OSOBOWY 2.3 130KM TYLKO 114TYS.KM.F-VAT 23%	diesel	bezwypadkowy	2015.0	114000.0	79949.0
5348	Fiat Ducato 2,0 mjt 115 KM L3H2 Blue Me Klima Tempomat Serwis	diesel	bezwypadkowy	2012.0	137000.0	33087.0
5349	Fiat Ducato 2,3 MultiJet,130KM L2h2 ,salon PL, f-vat 23%	diesel	bezwypadkowy	2013.0	204614.0	34317.0
5353	Fiat Doblo 1.3MJ 90KM Kraj -2-Wł -VAT 23% -FILM VIDEO -Zobacz	diesel	sprawny	2012.0	141000.0	24477.0
5358	Fiat Ducato L4H2 Maxi NOWY MODEL 2.3 euro5 PROFESSIONAL WZOROWY STAN	diesel	bezwypadkowy	2015.0	108000.0	81795.0
5359	Fiat Ducato L2H2 CHŁODNIA 0*C NOWY AGREGAT Salon Polska Nowa Zabudowa	diesel	bezwypadkowy	2013.0	146000.0	69987.0
5360	Fiat Ducato L2H2 NOWY MODEL 2018 Blaszak DEALER ANGELS Ekran 5 cali Światła LED	diesel	bezwypadkowy	2018.0	36000.0	79827.0
5361	Fiat Ducato 2,3 JTD 130 KM rok 2013 Euro 5 klima	diesel	uszkodzony	2013.0	275600.0	20787.0
5362	Fiat Ducato Autosklep do pieczywa Gastronomiczny Food Truck Foodtruck Borco 2007	diesel	bezwypadkowy	2007.0	361000.0	57810.0
5363	Fiat Ducato L2H2 2018 *Zawieszenie maxi 3500kg* NOWY MODEL Salon Polska	diesel	bezwypadkowy	2018.0	42000.0	84747.0
5364	Fiat Ducato MAXI L2H2 PANORAMA 9 OS 150KM Gwarancja, Salon PL,	diesel	bezwypadkowy	2015.0	95522.0	83025.0
5365	Fiat Ducato MAXI CHŁODNIA 0*C 2.3 NOWY MODEL euro 5 PROFESSIONAL	diesel	bezwypadkowy	2015.0	189000.0	85977.0
5366	Fiat Scudo L2H1 Maxi CHŁODNIA 0*C IZOTERMA Atest PZH Dealer ANGELS	diesel	bezwypadkowy	2014.0	92000.0	64575.0
5368	Fiat Ducato 180KM Maxi L4H2 CHŁODNIA 0*C Salon Polska 2017r . Gwarancja	diesel	bezwypadkowy	2017.0	87000.0	121155.0
5370	Fiat Ducato 2.3MJet 120 Ducato Skrzynia Dokka Doka Brygadówka 7-osob 2011	diesel	bezwypadkowy	2011.0	298900.0	33825.0
5372	Fiat Ducato / SALON PL / 3.0 180 KM / 10 EP / Klimatyzacja / Gwarancja	diesel	bezwypadkowy	2015.0	218000.0	78708.0
5373	Fiat Fiorino Cargo 1.4 77KM Seria specjalna Business + Pakiet Pro Wyprzedaż 2018	benzyna	bezwypadkowy	2018.0	5.0	37515.0
5376	Fiat Ducato Ducato Autosklep do pieczywa Gastronomiczny Food Truck Foodtruck 200	diesel	bezwypadkowy	2005.0	310000.0	28500.0
5377	Fiat Ducato Mxi L3H2 3,0 MultiJet 160km Full opcja Idealny sta	diesel	bezwypadkowy	2011.0	263000.0	36500.0
5382	Fiat Ducato L2H2 KLIMA DŁUGI WYSOKI 6-BIEGÓW 2,3 MULTIJET 130	diesel	bezwypadkowy	2013.0	187145.0	44800.0
5384	Fiat Fiorino GWARANCJA I-wł Kraj Bezwypadkowy FV vat 23% KLIMA Multijet	diesel	bezwypadkowy	2015.0	149000.0	29508.0
5386	Fiat Ducato L2H2 KLIMA DŁUGI WYSOKI 6-BIEGÓW 2,3 MULTIJET 130	diesel	bezwypadkowy	2013.0	169490.0	38700.0
5387	Fiat Ducato L2H2 KLIMA DŁUGI WYSOKI 6-BIEGÓW 2,3 MULTIJET 130	diesel	bezwypadkowy	2013.0	184505.0	36400.0
5394	Fiat Ducato L2H2 KLIMA DŁUGI WYSOKI 6-BIEGÓW 2,3 MULTIJET 130	diesel	bezwypadkowy	2013.0	184062.0	44800.0
5398	Fiat Panda VAN, Vat-1 Silnik IDEALNY POD GAZ 1,1 Benz. 54KM	benzyna	sprawny	2007.0	269704.0	6900.0
5399	Fiat Ducato L2H2 KLIMA DŁUGI WYSOKI 6-BIEGÓW 2,3 MULTIJET 130	diesel	bezwypadkowy	2013.0	198019.0	34900.0
5400	Fiat Ducato L2H2 KLIMA DŁUGI WYSOKI 6-BIEGÓW 2,3 MULTIJET 130	diesel	bezwypadkowy	2013.0	198019.0	42900.0
5404	Fiat Ducato 1WŁ ASO Salon PL FV23% 9 osób 2.3 JTD Bezwypadkowy	diesel	bezwypadkowy	2015.0	330000.0	51998.0
5405	Fiat Ducato 2.3MJ Izoterma Chłodnia -VAT 23% Brutto FILM VIDEO -1 Właściciel	diesel	bezwypadkowy	2014.0	109000.0	84200.0
5406	Fiat Seicento 1.1 Gaz Polski Salon od pierwszej ręki full serwis w ASO bezwypadkow	benzyna	bezwypadkowy	2011.0	178000.0	8118.0
5407	Fiat Fiorino 1.4 Euro 6 1368ccm - 77KM 1,7t 16-, Fiorino 1.4 8V SX	benzyna	sprawny	2017.0	36050.0	30228.0
5412	Fiat Ducato 2.8 HDI*Brygadówka*Doka*Plandeka*Zadbany*VAT 23%*JUMPER*BOXER	diesel	bezwypadkowy	2001.0	278000.0	12177.0
5414	Fiat Ducato AUTO LAWETA/2.3D/KLIMA/6 Biegów/Bezwyp/Serwis/Zarejestr/GWARANCJA/	diesel	bezwypadkowy	2007.0	233000.0	31999.0
5417	Fiat Ducato KONTENER 4,42m + 3,0 177 KM + Salon PL + 1 Właściciel + Klimatyzacja	diesel	bezwypadkowy	2013.0	194500.0	61488.0
5418	Fiat Ducato 3,0 JTD 180KM Dubel Autolaweta 1właściciel klima 7 osób	diesel	bezwypadkowy	2013.0	229914.0	61377.0
5419	Fiat Doblo 1,6 o mocy 101KM,Klima,drzwi z lewej i prawej strony,ESP,ASR,Tempoma	diesel	bezwypadkowy	2013.0	154000.0	25707.0
5421	Fiat Doblo 1,3jtd DUDKI 11 klima,elektr,radio,hak,oplacony,kredyt,GWARANCJA	diesel	sprawny	2012.0	178000.0	14900.0
5422	Fiat Scudo 2.0 MAXI. Long. 2xBoczne drzwi. Klimatyzacja. Gwarancja.Zamiana. F-V	diesel	bezwypadkowy	2009.0	232000.0	20787.0
5423	Fiat Scudo / SALON PL / DŁUGI - L2 / 37 tys. km / Klimatyzacja / GWARANCJA	diesel	bezwypadkowy	2016.0	37000.0	52878.0
5424	Fiat Fiorino Nowe Fiorino Cargo | BASE | 1.4be 75KM | Euro 6 Business PRO	benzyna	bezwypadkowy	2018.0	8.0	38009.0
5428	Fiat Ducato 33 MJ L3H2 silnik diesla 2.3jtd miejsc od 3 do 7	diesel	sprawny	2010.0	196000.0	21900.0
5429	Fiat Fiorino Cargo Base L1.4 77KM GAZ LPG E6D Promocja LPG Business 2019	benzyna	bezwypadkowy	2019.0	5.0	39225.0
5430	Fiat Scudo Scudo 1,6 JTD Maxi Klima 163Tk Euro5 Professtonal 2016	diesel	sprawny	2016.0	163491.0	34500.0
5432	Fiat Ducato ducato 180 autopomoc auto laweta Klimatyzacja 3,5T Kat B Stan idealn	diesel	sprawny	2014.0	222122.0	75500.0
5433	Fiat Ducato Autosklep Gastronomiczny Foodtruck Sklep wędlin imbis Food truck W-z	diesel	bezwypadkowy	2000.0	295000.0	36900.0
5437	Fiat Fiorino GWARANCJA I-wł Kraj Bezwypadkowy FV vat 23% KLIMA Multijet	diesel	bezwypadkowy	2015.0	99000.0	30627.0
5441	Fiat Talento Kombi SX L2H1 1.6 145KM 9 Miejsc Wyprzedaż 2017 ! Okazja !	diesel	bezwypadkowy	2017.0	100.0	107871.0
5446	Fiat Seicento GAZ GAZ 100% sprawny Po wymianie rozrządu i układu wydechowego	benzyna	sprawny	2003.0	186000.0	2000.0
5448	Fiat Ducato L2H2 KLIMA DŁUGI WYSOKI 6-BIEGÓW 2,3 MULTIJET 130	diesel	bezwypadkowy	2014.0	206569.0	45900.0
